ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-645414,MapQuest,201,3,11/11/2019 15:51,11/11/2019 17:35,38.635612,-90.405472,,,0,Left lane blocked due to accident on I-64 Eastbound at Exit 28A US-61 Lindbergh Blvd.,,I-64 W,R,Saint Louis,St. Louis County,MO,63124,US,US/Central,KSTL,11/11/2019 15:51,25,13,88,29.69,1,NNW,14,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-645507,MapQuest,406,3,11/11/2019 6:33,11/11/2019 7:18,39.24493,-94.658722,,,1.879999995,Entry ramp to I-29 Southbound from Nw Barry Rd closed due to accident.,,I-29 S,R,Kansas City,Platte,MO,64151,US,US/Central,KNKA,11/11/2019 6:25,28,17,78,29.53,10,NNW,15,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-645508,MapQuest,406,3,11/11/2019 7:10,11/11/2019 8:24,39.253029,-94.660988,,,0.209999993,Entry ramp to MO-152 Eastbound at Exits 9A 9A-B 9B from I-29 Southbound closed due to stalled vehicle.,,MO-152 E,R,Kansas City,Platte,MO,64153,US,US/Central,KMCI,11/11/2019 6:53,24,6,77,29.25,9,N,32,0,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645509,MapQuest,406,3,11/11/2019 7:12,11/11/2019 7:41,39.021919,-94.199493,,,1.710000038,Entry ramp to I-70 Westbound from S Buckner Tarsney Rd closed due to accident.,207,E Jefferson Rd,R,Grain Valley,Jackson,MO,64029-8608,US,US/Central,KLXT,11/11/2019 7:15,26,12,78,29.26,10,N,22,0,N/A Precipitation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645510,MapQuest,201,2,11/11/2019 7:14,11/11/2019 7:43,39.16045,-94.496422,,,0.389999986,Accident on entry ramp to I-435 Northbound from MO-210.,,I-435 N,R,Kansas City,Clay,MO,64161,US,US/Central,KMKC,11/11/2019 6:54,26,12,75,29.55,10,N,22,0,Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645511,MapQuest,406,3,11/11/2019 7:19,11/11/2019 7:48,39.038151,-94.337471,,,2.359999895,Entry ramp to I-70 Eastbound from S Little Blue Pkwy closed due to stalled vehicle.,,I-70 E,R,Blue Springs,Jackson,MO,64015,US,US/Central,KLXT,11/11/2019 7:15,26,12,78,29.26,10,N,22,0,N/A Precipitation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645512,MapQuest,201,2,11/11/2019 7:15,11/11/2019 8:18,39.10664,-94.578033,,,0,Accident on I-35 both ways at Exits 2C 2D 2E 2F 5th St.,,I-35 S,R,Kansas City,Jackson,MO,64106,US,US/Central,KMKC,11/11/2019 6:54,26,12,75,29.55,10,N,22,0,Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645513,MapQuest,201,2,11/11/2019 7:23,11/11/2019 8:10,38.761162,-90.557022,,,0,Accident on Hackmann Rd at Surrey Hill Dr.,2651,Hackmann Rd,L,Saint Peters,St. Charles,MO,63376,US,US/Central,KSUS,11/11/2019 7:35,38,30,89,29.65,2,NNW,13,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645514,MapQuest,201,2,11/11/2019 7:33,11/11/2019 8:32,39.135757,-94.58696,,,0,Right hand shoulder blocked due to accident on US-169 Southbound at Lou Holland Dr.,,N Broadway Fwy S,R,Kansas City,Clay,MO,64116,US,US/Central,KMKC,11/11/2019 7:54,24,9,75,29.59,10,N,23,0,Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645520,MapQuest,201,2,11/11/2019 8:34,11/11/2019 9:20,38.791061,-90.565804,,,0,Accident on Mexico Rd at Cave Springs Rd.,1002,Cave Springs Rd,L,Saint Charles,St. Charles,MO,63303,US,US/Central,KSUS,11/11/2019 8:40,36,26,93,29.71,2,NNW,16,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-645523,MapQuest,201,2,11/11/2019 8:54,11/11/2019 9:24,38.755299,-90.457901,,,0,Right hand shoulder blocked due to accident on I-70 Westbound at MO-141.,,I-70 E,R,Maryland Heights,St. Louis County,MO,63043,US,US/Central,KSTL,11/11/2019 8:51,35,25,89,29.52,1,NNW,16,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645526,MapQuest,245,3,11/11/2019 9:24,11/11/2019 13:28,39.09082,-94.590965,,,0,Two lanes blocked due to accident on I-35 Northbound near Exit 1C West Pennway St.,,I-35 N,R,Kansas City,Jackson,MO,64108,US,US/Central,KMKC,11/11/2019 9:28,21,4,81,29.66,1,N,24,0,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645527,MapQuest,201,3,11/11/2019 9:26,11/11/2019 10:55,39.20623,-94.491867,,,0,Left lane blocked due to accident on I-35 Northbound at Exits 12A 12B I-435 Exits 52 52A 52B.,,I-435 S,R,Liberty,Clay,MO,64068,US,US/Central,KGPH,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645529,MapQuest,201,3,11/11/2019 9:39,11/11/2019 10:54,39.054039,-94.479324,,,0,Center lane blocked due to accident on I-70 Eastbound at Exits 8A 8B 9 I-435 Exits 63A 63B.,,I-70 W,R,Kansas City,Jackson,MO,64129,US,US/Central,KMKC,11/11/2019 9:39,22,9,75,29.67,2,N,15,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645534,MapQuest,201,3,11/11/2019 10:06,11/11/2019 11:27,39.096069,-94.56498,,,0,Left lane blocked due to accident on I-70 Westbound at I-670.,,I-70 E,R,Kansas City,Jackson,MO,64106,US,US/Central,KMKC,11/11/2019 10:16,21,3,78,29.67,2,N,28,0,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645536,MapQuest,201,2,11/11/2019 10:18,11/11/2019 12:25,38.771,-90.405556,,,0,Right lane blocked due to accident on MO-370 Westbound at Exit 12A I-270 Exits 22B 22B-A.,,I-270 S,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,11/11/2019 10:19,32,22,88,29.56,0.75,NNW,14,0.05,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645543,MapQuest,245,3,11/11/2019 10:30,11/11/2019 11:30,38.938755,-94.531792,,,0,Two lanes blocked and right hand shoulder blocked due to accident on I-470 Westbound at I-49.,10314,Hickman Mills Dr,R,Kansas City,Jackson,MO,64137-1618,US,US/Central,KLXT,11/11/2019 10:31,21,5,78,29.38,2,N,21,0,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645546,MapQuest,201,3,11/11/2019 10:45,11/11/2019 11:14,39.058979,-94.486359,,,0,Left lane blocked due to accident on I-70 Westbound at Exits 8A 8B 9 I-435 Exits 63A 63B.,,I-70 W,R,Kansas City,Jackson,MO,64129,US,US/Central,KMKC,11/11/2019 10:46,21,8,81,29.68,2,N,14,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645548,MapQuest,201,2,11/11/2019 10:46,11/11/2019 12:22,38.79232,-90.452263,,,0,Left lane blocked due to accident on MO-370 Westbound at MO-141.,,MO-370 W,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,11/11/2019 10:51,31,19,89,29.56,0.5,N,20,0.1,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645549,MapQuest,245,3,11/11/2019 10:50,11/11/2019 12:25,38.799965,-90.621651,,,0,Two lanes blocked due to accident on I-70 Eastbound at Exits 222 222A Mid Rivers Mall Dr.,,I-70 W,R,Saint Peters,St. Charles,MO,63376,US,US/Central,KSUS,11/11/2019 10:54,32,23,92,29.76,0.75,N,12,0.03,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645550,MapQuest,201,2,11/11/2019 10:53,11/11/2019 12:25,38.81815,-90.231544,,,0,Left lane blocked due to accident on MO-367 Lewis And Clark Blvd Northbound at US-67 Lindbergh Blvd.,,Lewis and Clark Blvd,R,Florissant,St. Louis County,MO,63034,US,US/Central,KSTL,11/11/2019 10:51,31,19,89,29.56,0.5,N,20,0.1,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645552,MapQuest,201,4,11/11/2019 11:30,11/11/2019 13:35,39.368107,-94.372284,,,11.22000027,Right lane blocked and right hand shoulder blocked due to accident on I-35 Southbound from Exit 33 MO-PP to Exit 26 MO-92 6th St.,,Chicago-Kansas City Expressway S,R,Kearney,Clay,MO,64060,US,US/Central,KGPH,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645553,MapQuest,406,3,11/11/2019 11:50,11/11/2019 14:24,38.93475,-94.426666,,,1.440000057,Entry ramp to Us-50 Eastbound at Exits 7A 7B from I-470 Eastbound closed due to accident.,,I-470 E,R,Lees Summit,Jackson,MO,64081,US,US/Central,KLXT,11/11/2019 11:53,20,5,81,29.4,0.5,N,18,0,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645554,MapQuest,201,3,11/11/2019 11:53,11/11/2019 12:23,38.767166,-90.183052,,,0,Right lane blocked due to accident on I-270 Westbound at Exit 34 MO-H.,,I-270 E,R,Saint Louis,St. Louis City,MO,63138,US,US/Central,KSTL,11/11/2019 11:51,29,17,89,29.59,0.75,N,17,0.02,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645555,MapQuest,241,3,11/11/2019 12:12,11/11/2019 14:19,39.164791,-94.626144,,,0,Lane blocked and right hand shoulder blocked due to accident on I-635 Northbound at Exit 10 US-69 Fairfax District Way.,,I-635 N,R,Riverside,Platte,MO,64150,US,US/Central,KNKA,11/11/2019 12:13,21,8,78,29.69,3,NNW,15,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645556,MapQuest,203,3,11/11/2019 12:24,11/11/2019 14:13,39.460121,-94.320747,,,0,Right lane blocked and right hand shoulder blocked due to multi-vehicle accident on I-35 Southbound after Exit 33 MO-PP.,,Chicago-Kansas City Expressway N,R,Holt,Clinton,MO,64048,US,US/Central,KGPH,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645559,MapQuest,201,2,11/11/2019 12:57,11/11/2019 14:15,39.043072,-94.560204,,,0,Right lane blocked due to accident on Bruce R Watkins Dr at Emanuel Cleaver Ii Blvd.,,Bruce R. Watkins Dr,R,Kansas City,Jackson,MO,64130,US,US/Central,KMKC,11/11/2019 12:54,23,8,65,29.68,10,N,22,0,Partly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645560,MapQuest,201,3,11/11/2019 13:29,11/11/2019 15:51,38.771,-90.405556,,,0,Left lane blocked due to accident on I-270 Southbound at MO-370 Exit 12A.,,I-270 S,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,11/11/2019 13:38,28,15,78,29.62,4,N,21,0.01,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645561,MapQuest,201,3,11/11/2019 13:51,11/11/2019 15:11,39.027596,-94.249306,,,0,Left lane blocked and left hand shoulder blocked due to accident on I-70 Eastbound at Exit 21 Adams Dairy Pkwy.,,NE Adams Dairy Pkwy,R,Blue Springs,Jackson,MO,64014,US,US/Central,KLXT,11/11/2019 13:53,23,8,60,29.4,10,NNW,22,0,Partly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645562,MapQuest,201,2,11/11/2019 15:24,11/11/2019 15:54,38.858082,-94.52803,,,0,Right hand shoulder blocked due to accident on I-49 Northbound at Exit 177 MO-150.,,I-49 S,R,Kansas City,Jackson,MO,64147,US,US/Central,KOJC,11/11/2019 15:53,22,8,55,29.33,10,N,17,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-645563,MapQuest,201,3,11/11/2019 15:25,11/11/2019 17:28,39.368099,-94.372261,,,11.14999962,Left lane blocked due to accident on I-35 Southbound between Exit 33 MO-PP and Exit 26 MO-92 6th St.,,Chicago-Kansas City Expressway S,R,Kearney,Clay,MO,64060,US,US/Central,KGPH,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645564,MapQuest,201,3,11/11/2019 15:32,11/11/2019 17:51,38.775478,-90.340782,,,0,Right lane blocked due to accident on I-270 Eastbound at I-170.,,I-270 E,R,Hazelwood,St. Louis County,MO,63042,US,US/Central,KSTL,11/11/2019 15:15,25,13,81,29.66,1,N,14,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645565,MapQuest,201,4,11/11/2019 17:58,11/11/2019 21:04,38.769287,-90.496536,,,1.549999952,Left lane blocked due to accident on I-70 Eastbound from MO-94 to Veterans Memorial Pkwy.,,I-70 E,R,Saint Charles,St. Charles,MO,63301,US,US/Central,KSTL,11/11/2019 17:51,24,9,71,29.74,9,NNW,21,0,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-645801,MapQuest,201,3,11/11/2019 9:27,11/11/2019 13:28,37.08215,-94.335602,,,0,Left lane blocked due to accident on I-44 Westbound after Exits 18A 18B / I-49 / MO-59.,,I-44 W,R,Carthage,Jasper,MO,64836,US,US/Central,KJLN,11/11/2019 9:25,31,18,89,29.23,3,N,22,0,Wintry Mix / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645802,MapQuest,201,2,11/11/2019 7:07,11/11/2019 8:06,37.138531,-93.347122,,,0,Left and right lane closed due to accident on Meadowlark Dr at Republic Rd.,4193,S Meadowlark Dr,R,Springfield,Greene,MO,65807-8519,US,US/Central,KSGF,11/11/2019 6:52,38,27,86,28.74,9,N,23,0,Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645803,MapQuest,201,2,11/11/2019 7:17,11/11/2019 8:17,37.104191,-93.324966,,,0,Accident on Farm Road 141 at Farm Road 190.,1998,W Farm Road 190,L,Springfield,Greene,MO,65810,US,US/Central,KSGF,11/11/2019 7:23,37,26,86,28.76,10,N,22,0,Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645804,MapQuest,201,2,11/11/2019 7:38,11/11/2019 8:38,37.116894,-93.296776,,,0,Accident on US-160 Campbell Ave Southbound at Bryant St.,5371,S Campbell Ave,R,Springfield,Greene,MO,65810-2509,US,US/Central,KSGF,11/11/2019 7:52,36,24,82,28.78,10,N,25,0,Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-645805,MapQuest,201,2,11/11/2019 8:56,11/11/2019 9:26,37.19693,-93.294548,,,0,Accident on Grand St at Campbell Ave.,370,W Grand St,L,Springfield,Greene,MO,65807-1450,US,US/Central,KSGF,11/11/2019 8:52,34,22,85,28.84,2,N,21,0,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-648320,MapQuest,241,3,11/12/2019 4:06,11/12/2019 5:52,38.48542,-90.759903,,,0,Lane blocked due to accident on I-44 Westbound at Exit 257 Viaduct St.,,I-44 W,R,Pacific,Franklin,MO,63069,US,US/Central,KSUS,11/12/2019 3:54,13,2,71,30.08,10,NW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-648321,MapQuest,201,2,11/12/2019 4:52,11/12/2019 6:10,38.567421,-90.43795,,,0,Accident on Big Bend Rd at Old Big Bend Rd.,12333,Big Bend Rd,L,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,11/12/2019 4:51,12,-3,67,29.9,10,NNW,13,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-648322,MapQuest,247,4,11/12/2019 5:53,11/12/2019 7:08,38.714554,-90.447495,,,4.179999828,Delays due to accident on I-270 Southbound from I-70 to Exit 17 Dorsett Rd. All lanes have been re-opened.,,I-270 S,R,Maryland Heights,St. Louis County,MO,63043,US,US/Central,KSTL,11/12/2019 5:51,12,-4,67,29.91,10,NNW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-648323,MapQuest,245,3,11/12/2019 6:19,11/12/2019 9:04,38.635612,-90.405472,,,0,Two lanes blocked due to accident on I-64 Westbound at Exit 28A US-61 Lindbergh Blvd.,,I-64 W,R,Saint Louis,St. Louis County,MO,63124,US,US/Central,KSTL,11/12/2019 5:51,12,-4,67,29.91,10,NNW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-648324,MapQuest,201,3,11/12/2019 6:34,11/12/2019 8:49,38.704971,-90.339684,,,0,Right hand shoulder blocked due to accident on I-170 Northbound at Exit 5 MO-180 St Charles Rock Rd.,,Saint Charles Rock Rd,R,Saint Louis,St. Louis County,MO,63114,US,US/Central,KSTL,11/12/2019 6:51,11,-3,67,29.92,10,NNW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-648325,MapQuest,245,3,11/12/2019 6:38,11/12/2019 7:38,38.714554,-90.447495,,,0,Two lanes blocked due to accident on I-270 Northbound at Exit 17 Dorsett Rd.,,I-270 S,R,Maryland Heights,St. Louis County,MO,63043,US,US/Central,KSTL,11/12/2019 6:51,11,-3,67,29.92,10,NNW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-648326,MapQuest,241,3,11/12/2019 6:43,11/12/2019 8:42,38.704971,-90.339684,,,0,Right lane blocked due to accident on I-170 Southbound at Exit 5 MO-180 St Charles Rock Rd.,,Saint Charles Rock Rd,R,Saint Louis,St. Louis County,MO,63114,US,US/Central,KSTL,11/12/2019 6:51,11,-3,67,29.92,10,NNW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-648328,MapQuest,201,3,11/12/2019 7:43,11/12/2019 8:42,38.50692,-90.348839,,,1.75999999,Accident on entry ramp to I-55 Northbound at Exit 1A from I-270 Southbound.,,I-270 S,R,Saint Louis,St. Louis County,MO,63128,US,US/Central,KCPS,11/12/2019 7:53,13,-3,65,30.18,10,NNW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-648330,MapQuest,241,3,11/12/2019 8:15,11/12/2019 10:00,38.589828,-90.337471,,,0,Left lane blocked due to accident on I-44 Westbound at Murdoch Ave.,,I-44 W,R,Saint Louis,St. Louis County,MO,63119,US,US/Central,KCPS,11/12/2019 7:53,13,-3,65,30.18,10,NNW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-648331,MapQuest,241,2,11/12/2019 8:31,11/12/2019 9:46,38.695908,-90.465462,,,0,Left lane blocked due to accident on MO-364 Westbound at Bennington Pl.,,MO-364 W,R,Saint Louis,St. Louis County,MO,63146,US,US/Central,KSTL,11/12/2019 8:51,13,-1,65,29.95,10,NNW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-648334,MapQuest,201,3,11/12/2019 9:32,11/12/2019 10:48,38.636841,-90.427277,,,0,Right lane blocked due to accident on I-64 Westbound after Exit 27 Forty Dr.,,I-64 W,R,Saint Louis,St. Louis County,MO,63131,US,US/Central,KSTL,11/12/2019 9:51,15,3,61,29.95,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-648335,MapQuest,201,3,11/12/2019 9:40,11/12/2019 10:56,38.643059,-90.346878,,,0,Left lane blocked due to accident on I-170 Southbound at Exit 1D Brentwood Blvd.,,Inner Belt S,R,Saint Louis,St. Louis County,MO,63105,US,US/Central,KSTL,11/12/2019 9:51,15,3,61,29.95,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-648336,MapQuest,241,3,11/12/2019 10:36,11/12/2019 11:36,38.672535,-90.449135,,,0,Right lane blocked due to accident on I-270 Southbound at Exit 14 MO-340 Olive Blvd.,,I-270 N,R,Saint Louis,St. Louis County,MO,63141,US,US/Central,KSTL,11/12/2019 10:51,17,6,59,29.95,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-648337,MapQuest,201,3,11/12/2019 11:04,11/12/2019 13:20,38.714554,-90.447495,,,0,One lane blocked due to accident on I-270 Northbound at Exit 17 Dorsett Rd.,,I-270 S,R,Maryland Heights,St. Louis County,MO,63043,US,US/Central,KSTL,11/12/2019 10:51,17,6,59,29.95,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-648338,MapQuest,201,3,11/12/2019 13:06,11/12/2019 14:22,38.704971,-90.339684,,,0,Left lane blocked due to accident on I-170 Southbound at Exit 5 MO-180 St Charles Rock Rd.,,Saint Charles Rock Rd,R,Saint Louis,St. Louis County,MO,63114,US,US/Central,KSTL,11/12/2019 12:51,18,9,57,29.9,10,NNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-648339,MapQuest,201,2,11/12/2019 17:30,11/12/2019 18:59,38.511364,-90.335991,,,0,Accident on I-55 Southbound after US-50.,,I-55 S,R,Saint Louis,St. Louis County,MO,63123,US,US/Central,KCPS,11/12/2019 17:53,16,16,68,30.08,10,ENE,3,0,Fair,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-648462,MapQuest,241,3,11/12/2019 4:10,11/12/2019 6:25,38.800488,-90.591087,,,0,Lane blocked due to accident on I-70 Westbound at Exit 224 MO-370 Exit 1A.,,N Service Rd,R,Saint Peters,St. Charles,MO,63376,US,US/Central,KSUS,11/12/2019 3:54,13,2,71,30.08,10,NW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
